URLs,label
http://r.assotlmc.com/tr/cl/spDSCqIXk1SI6ypzEe1k_Ys_yC53AeqX2fRc-PR_zP3RF19QuquSFp388Ew6Oag4n2QUJxTegcwpERBArV-TDdQS6lX0y7T7TvMUeCWMdP6VfR0HeSTpHwneDlfgJypt104ryD4fakGkskXhXBWwZAiGD7lw8Dr3eQwL2yUlQGwC2vSmO2ek7OSl429VG5O1fyKBUTyko0c,1
http://cornia.in/cgi.ebay.de/?itm/172518858162trksid=p2054215l5781?trackitem&t=4&tid=53114,1
http://vlasta.synology.me/@eaDir/,1
http://sadeg.club/444.html,1
https://skinslobby.com/,1
https://alphasoftware.ir/.Dri/crypt/?email=nobody@mycraftmail.com,1
https://docs.google.com/forms/d/e/1FAIpQLScM4xr1zC-zo5tRNloOO5ABUYD7I1UNsDD65raWmmy2z3x0lQ/viewform,1
http://liquidatudoomagazineluiza.com/2144akjhc014akyr8870/index.php?junto-de-panelas-tramontina-paris-antiaderente-8-pecas/p/218860900/ud/cjpn/&amp;id=1,1
https://ppayppal.ipq.co/cgi/0odc2yzy=/signin.php,1
http://cartoes-caixa.com/,1
https://magalu3.xtechcommerce.com/home?fbclid=IwAR1KDowKymR1oiTRsRWwlg3lnV8Lf7ULESTb9t1ewsdHvHiNQuy-vkZmUIs,1
https://ofam.com.ru/Absa_2020,1
https://docs.google.com/forms/d/e/1FAIpQLSeFcNwk7ZgW3sHFN7g7CZhPMHPrBK9XVuSsGkFO0Bj9EjQ2iA/viewform?usp=sf_link,1
http://joul.co.kr/jp/css/vie/R/Relief.html?cron=dac99da4dd8b39303f50c93443d1a6fd,1
http://www.obomdenegocio.com.br/livezilla/uploads/index2.html,1
http://www.mncelektronik.com/pp/account/check/Support/ID-NUMB139/myaccount/signin,1
http://216.222.194.94/images/social/sign-in/,1
https://docs.google.com/forms/d/e/1FAIpQLSd-uLscz1s9nbKj_jq6nUbK8v0DTv2cGRZVJLMxvizYt9XO7g/viewform,1
http://www.rusikona.pro/administrator/includes/,1
https://www.credicorp-capital.com/,1
https://wmega14pravocesemcasah.com/oferta-do-dia/orders/,1
http://weddingsbyknottydays.com/.user/,1
http://leocaciobarroso.com.br/wp-content/plugins/add-posts-to-pages/Login/customer_center/customer-IDPP00C259/myaccount/signin/?country.x=US&locale.x=en_US,1
http://www.mgmsarl.com/faqs.php,1
http://prettanike.com/ggg/Netflix/user184,1
http://fudavida.org/login/mostronix/53369123e22c659d1ea1aa0afaa60e1aYWM3NWMyOGIzYzViZjk0YmIyMWZiNzYzYTY5NDc5NDQ=/resolution/websc_login,1
http://www.doc.google.share.pressurecookerindia.com/clients/,1
http://www.neudorf-ole.irv.cc/4B374AA12276932A9FA724E6142E9BD1?sec=Markus%20Beck,1
http://noreply2redirect2.site44.com/redirect.html,1
https://s.id/amr2019CAIXA,1
http://betasus20213.blogspot.com,1
http://fsjames.ca/8B8585E69A89E42909BE9F9D36FDBBFA/,1
http://www.ulinks.fr/12nxu,1
https://dspofipsdoifopsdifposidopfi.blogspot.com/,1
https://inversionesgini.com/wp-includes/fonts/surf3.php?cmd=login_submit&amp;id=529770ec090ff1233e0a0acd6492016f529770ec090ff1233e0a0acd6492016f&amp;session=529770ec090ff1233e0a0acd6492016f529770ec090ff1233e0a0acd6492016f,1
https://soo.gd/kxVY,1
http://id-app.jdevcloud.com/id/pbb/pbb/desbloqueandodispositivo.html#www2.bancobrasil.com.br/aapf/login.jsp?aapf.IDH=sim&amp;perfil=1&amp;_ga=2.140361011.1032577744.1580043252-1283269116.1580043252,1
https://forms.gle/cs4GorqpzDy9JXUu9,1
http://aurapropaganda.com/js/jPlayer/add-on/update/chaseonline/update.profile.php,1
http://sucursalvirtualpersonas.info/mainPage.php,1
https://hellerkil.com/,1
https://1drv.ms/u/s!AqzH3mzUvkddmBmDYu98fBfw9DOY?e=mDjoRX,1
http://p3plvcpnl353719.prod.phx3.secureserver.net/~ss7hbp8n23fy/Montepio/www.montepio.pt/index2.php,1
https://novapack.cl/.040hmrcletters040/,1
https://kaizenpak.com//https/,1
https://docs.google.com/forms/d/e/1FAIpQLSelBAln95hDkOmA1_y54cLjG2ycgM8tBtaMyBYab3QJ77BTRA/viewform?usp=pp_url&amp;entry.126247116=BT+Group,1
http://whatsapp-join.zyns.com/,1
https://artsandculturemag.com/www.globalcfs.com.Invoice304117.Open_DocuSign_Folder/Docusign%20Global%20Standard%20For%20E%20signature/Docusign%20Global%20Standard%20For%20E%20signature/Profit-maximization/Profit-maximization-2018,1
http://bicicentroslezama.com/EJERCICIO/2050X/myaccount_done.htm,1
http://business-page.fb.realtor-item3289837532.com/,1
http://doapositioning.com/wp-includes/access/chaseviewfunds/login.php?cmd=login_submit&id=15164008973a3fdbd601ab877492c36e15164008973a3fdbd601ab877492c36e&session=15164008973a3fdbd601ab877492c36e15164008973a3fdbd601ab877492c36e,1
http://tptelecom.it/public/pp/uk/vl/customer_center/customer-idpp00c723/lib/js/jquery.js,1
http://m3mskysuites.in/take/,1
http://steamcoummunity.gq/en/chat/CoolCherry,1
https://tmjdiscountbooks.com/Assistenza/e4d84a7f62c978c/fatturazione/,1
https://atmostechnology-my.sharepoint.com/personal/amalia_atmostechnology_co_uk/_layouts/15/guestaccess.aspx?guestaccesstoken=UIYaIqprC2iKxq0mEZIrQThaIs%2fDp9MP1HYqHJKSCJ0%3d&docid=1_1cbd4797f2749435a8f30af1a3f2d36b5&wdFormId=%7B890161C9%2DEB6D%2D44FC%2D9A59%2D0E4400A27203%7D,1
http://www.turkmcse.com/wp-admin/_message,1
http://sntbgxuhq.vanmx.xyz/,1
https://alps-mfg.com/wp-includes/IXR/Chase_Logon.html,1
http://hamt.jp/program/wp-content/themes/twentyfourteen/home/latampass/cadastro/?cli=Cliente&amp;/fCT0C5KIEs/1CerC6Hb09.php,1
https://livestudentccc-my.sharepoint.com/personal/sdevers1_student_ccc_edu/_layouts/15/WopiFrame.aspx?guestaccesstoken=GvBp1amjHohQ6BeeHrppkzdsmQ0UxCLAeyjvfxK%2bDqo%3d&docid=1_141f6927de56d4976b38315f89ed02c7c&wdFormId=%7B6FE6EEFE%2D99F8%2D4370%2D9E65%2D44388F3AD65C%7D%2F&action=formsubmit,1
https://topekalodging.org/linkedinvm/err1,1
http://inx.lv/dXMn,1
http://www.sapl.com.hk/swfobject/expressinstall/461b2f2732b1f0da7ad618985800356f/,1
https://docs.google.com/forms/d/e/1FAIpQLSccwaa6D_8eAhwby3wwDn3dRsVhFuC9rfxypDCa6md8VSK3qQ/viewform?usp=send_form,1
https://onedrivestoragedatayu.dns-cloud.net/Home,1
https://conhantaohpg.com/wp-content/plugins/Chase/ChaseNew/ChaseNew/ChaseNew/Signon.php?LOB=RBGLogon&amp;_pageLabel=page_logonform,1
https://drive.google.com/file/d/0BzvkYtxLTJZjTFVoeUJKY3Q5bXM/view?usp=sharing,1
http://www.prodottitipicisiciliani.it/02/?@@@@,1
http://enigreen.net/ck/content/a8d26f26cb6fc0f7e479f9891a42021a,1
http://wildernesssafariss.000webhostapp.com/,1
http://lucy-walker.com/scripts/cy/Zimbra%20Web%20Client%20Sign%20In.html,1
http://www.tortik.spb.ru/konbinatorio/x/Excelz/excelz/bizmail.php?.rand=13vqcr8bp0gud&amp;cbcxt=mai&amp;email=dGVzdEB0ZXN0LmNvbQ==&amp;id=64855&amp;lc=1033&amp;mkt=en-us&amp;snsc=1,1
https://goviraltoo.com/NOTEPURE/uh/No_cap/FBG/,1
http://03418f6.netsolhost.com/FF7AADF203DF6C7A0B7C8A74B8164E55/,1
https://csgoxskin.com/openid/login?openid.ns=http://specs.openid.net/auth/2.0,1
https://kuru.blob.core.windows.net/don/o77v.html,1
http://www.hotwheelsgarage.gr/cs/,1
https://onemillionsolutionsinhealth.net/NSG/MDX/microsoft.php,1
https://alba-pollux.hu/wp-includes/theme-compat/PP/service/myaccount/signin/?country.x=CZ&locale.x=en_CZ,1
https://guyanauncut.com/exchange/index.php?m=,1
https://docs.google.com/forms/d/e/1FAIpQLSf3DNTEXDz8P2bu08CDhBT60xIt7YtyfbIElW8ZoFlJfdNVtA/viewform?usp=sf_link,1
http://genome-biotechnologies.com/chase/2/chase/zzti2zwe=/index.php,1
http://jlgraphic.fr/js/wepmail00,1
https://brussel-airport.be/b1ic5zu57uim4fc4,1
http://lacasadelmanitas.com/auth/,1
http://advonationusa.com/wp-image/1/customer_center/customer-IDPP00C457/myaccount/index.php?cmd=login_submit&amp;id=cb3ee473e207f0db2a3050bbc9dc3e5ecb3ee473e207f0db2a3050bbc9dc3e5e&amp;session=cb3ee473e207f0db2a3050bbc9dc3e5ecb3ee473e207f0db2a3050bbc9dc3e5e,1
https://hdsupply.allegiancetech.com/cgi-bin/qwebcorporate.dll?idx=S3HTQC&amp;rk=GA2DKU,1
https://mon.kilor.eu/hp/,1
https://docs.google.com/forms/d/e/1FAIpQLScsLlEneyg1LEQF3ccWNQgAKvcFE1ZfNwzGu8IxFcTqj6u99w/viewform?usp=send_form,1
https://shopbundlebee.com/ch/e7b9f2607e023986f2b75a6b5414edab/verification-finished.php?cmd=_account-details,1
http://locksmail.com/vendor/psr/container/test/b/hotmail/login.php,1
http://njtefeet.atbu.edu.ng/wp-admin/upgrade/hotmail/index.html,1
https://sites.google.com/site/habbotuttogratis/assignments,1
http://playarprint.com/chase/home.php?public/enroll/identifyuser-aspx-lob=rbglogon=mti0mjk5mtu0nq==mti0mjk5mtu0nq==&amp;amp,1
https://form.elementform.com/0a4b86bcfd8d414b9fbce0329020508d45549925,1
http://r.attente-securisation.com/tr/cl/9X9BVMkfvSxFmfj_Iri1R9ERF0x-4Ury08FaxTFrS7EfJ39caw0c5eDzW1M39zN2yzcDzL4V1wTEk0Rc9Mud0HPEU52Gv4uLcKr3k7z-3XUIDlMQ53NJ6qvQ6N3WiYx-roJVYFvAE5JGJJfkR_hIjHvTPvjSQ3-mNpfolneGH5jb0wqVNy-Pv8gh6DrXCiAqZ6Mnn_hccdFc7EHNXx231BZahFJqEyAY2Xk_HGo2TTbWu2iFMhhKBtCQo1gpbrcael9_gOmllJ1PnGnAeLyq1R9sHbbiwridVOajiKqMQ6nbD884Kw,1
http://bankofamerica-logins.dns05.com/bankofamerica./en/,1
https://netorgft2223515-my.sharepoint.com/personal/leon_leongavartin_com/_layouts/15/guestaccess.aspx?guestaccesstoken=RPaNWAZ3Gooz0d20J9wU7zzskOG8P5egPbT4oc5J5BQ%3d&amp;docid=1_137b486a2059c4fc7b670d2ddb8f27254&amp;wdFormId=%7B07FE213F%2D4079%2D45B9%2DB73F%2DFA9809248DD7%7D,1
http://l7n2.com/news/wp-includes/ID3/boa/277fccf103d0a7fc923821d8660e7def/index.php,1
http://nexus.centre.free.fr/site/components/com_content/models/page.php,1
https://www.haywardtransportationllc.com/wp-admin/includes/access/final.htm,1
https://firebasestorage.googleapis.com/v0/b/fgets4e5rufybjdac.appspot.com/o/bvc%205%20trdy%2Bu%2Fn%20bv%20cyt%3Dfi.html?alt=media&amp;token=1d549bed-c105-4f07-a265-f4648e1d6adb#www-data@nodens.juliana-multimedia.com,1
https://seekthemes.com/https,1
https://inconfis.com/login/chargeback/paymentts_en_nz/sign.htm?php%20print%20'st.php?luzon=0796824869470uwwrey245856845'%20.%20rand(1,1
http://fortune-city-panvel.co/ip/,1
https://effafrica.org/wp-content/redirection/Netflix_update/706bf9581a8f1747195e5c190835a9bc/signin.php?country=US-United%20States&amp;lang=en,1
https://contractalerts.co.uk,1
https://theingredients.net/wp-content/_message,1
http://x5h0c.mentriqq.com/00.jpg,1
http://allparts.jo.by/box/ucla/index.html,1
https://michaeljanusmusic2.godaddysites.com/,1
http://taijishentie.com/js/index.htm?http:/us.battle.net/login/en?ref=http,1
https://dotpay.i-dpd.pl/Payment_185486124845?payment=JVI2UM126Bioq7Xb&l=bmxZUU1XelBzVVVBZW5TWGpBMGRuMWd1RHlTM0ZQZjNiZFRYYXRNQ25HZEM0NXpuR3pBNEJSeWVwcmk1Z3g5cw==&s=ZG90cGF5,1
https://bussfor.com/new/checkout/pay/?id=512792295&l=5,1
https://bibila.com.au/,1
https://rainbow-walker.com/img/event/svg/path/,1
http://peri.mixh.jp//wp-content/plugins/upds/dhl_doc.php?mail=igorek@prepaidlegal.com,1
https://kaizenpak.com/2/https/34.237.113.1135065/sucursalpersonas.transaccionesbancolombia.com/mua/index.html,1
http://ilcm.ws/fun/excelz/bizmail.php,1
http://inprogresslibrary.com/payment/NOTEPURE/uh/No_cap/FBG/office.php,1
https://www.nanoclearbrasil.com.br/wp-content/themes/twentysixteen/inc/Service/home/myaccount/telephone,1
https://maruesushikan.jp/?client_id=ZXJ0YW4ua2FyYWJpYmVyQG5pa2UuY29t,1
http://advonationusa.com/wp-image/1/customer_center/customer-IDPP00C457/myaccount/index.php?cmd=login_submit&amp;id=600499f8825fb92ab011ce35a999332f600499f8825fb92ab011ce35a999332f&amp;session=600499f8825fb92ab011ce35a999332f600499f8825fb92ab011ce35a999332f,1
http://tournament-pubgmobile-s12.jkub.com/login/facebook,1
https://yarlstudio.com/attRR/adfs/index.html,1
https://iptf.ir/.well-known/acme-challenge/chase/step2.php,1
https://docs.google.com/forms/d/e/1FAIpQLSdmhMrGUsu9Z2rQ2L1UZ7vHGsBUXmHyw_WsnRZe_mRzFPZz3w/viewform,1
https://tinyurl.com/asedtqw,1
http://environaquatech.com/images/slider/boa/login.php?cmd=login_submit&amp;id=0ddfe096d420215011a088188e2192f70ddfe096d420215011a088188e2192f7&amp;session=0ddfe096d420215011a088188e2192f70ddfe096d420215011a088188e2192f7,1
https://americanretrieval-my.sharepoint.com:443/:b:/p/pjohnson/EchWsjmcdClInGo-IaBzTl0BY1lPkJ0KL-7L2rn_BEUXHw?e=Oo9N_i946USNK07yCuVcXg&amp;at=9,1
http://luckypetshouse.com/webapps/cd916/home,1
https://bd-times.com/vendor/symfony/console/Event/acces/wells/wells.htm,1
https://accounts.google.com/ServiceLogin?service=cds&passive=1209600&continue=https://storage.cloud.google.com/officpcpspbcncuser.appspot.com/index.htm&followup=https://storage.cloud.google.com/officpcpspbcncuser.appspot.com/index.htm,1
https://forms.gle/6xrJDST5vY72CwqH9,1
https://sura.careervidi.com/ofk?ef=Z4NwlG5jamKclYByk2mWaHd1YKCDomZmbmKjY31y/abuse%40ethz.ch,1
http://grabyourcode.com/paypal/adder/index.html,1
http://friendlycabdavis.com/wp-content/themes/hub/chase/chase/chase/login/auth.php,1
http://alfaequipamentosltda.com/kik/,1
https://www.movebetterrunbetter.com/ross/excelz/bizmail.php,1
http://www.budgetbots.com/server.php/Server%20update/index.php?email=USER@DOMAIN.com,1
http://cybergata.com/ooo/english/?email=williamsprague@prepaidlegal.com,1
http://lankeshpatrike.com/cmx/comsx/,1
http://www.sastaservices.com/dd/d0789dcc6ff141d9902b7f2d1ca62347/,1
http://azrecpsrt.000webhostapp.com/,1
http://www.verificacaoitau.com/,1
http://biced.iainbukittinggi.ac.id/phre/blkg/user.php,1
http://site9423623.92.webydo.com/,1
http://brainsconsulting.ro/a/Support/ID-NUMB973/myaccount/signin,1
https://shriswaminarayanmission.org/wp/login.php?cmd=login_submit&amp;id=fc389c0b307d96a63d43b98c4a6e5f2dfc389c0b307d96a63d43b98c4a6e5f2d&amp;session=fc389c0b307d96a63d43b98c4a6e5f2dfc389c0b307d96a63d43b98c4a6e5f2d,1
https://gtavista.com/buda/up9PpdDqdToUZV1phuuQnU5OJh8xVwhVFZWYiExla5deTkzIAJSFIzfg8MttFjRba8KizIB9LV2HxKKgXlfs9Y0Sjl3ShH9LXgORFT4MjNXjfL9y,1
http://playarprint.com/chase/home.php?public/enroll/IdentifyUser-aspx-LOB=RBGLogon=MTAwNjg5MjYwMg==MTAwNjg5MjYwMg==&amp;session=MTAwNjg5MjYwMg==MTAwNjg5MjYwMg==,1
http://advonationusa.com/wp-image/1/service/myaccount/index.php?cmd=login_submit&amp;id=df37fef7a02ff7c4cf2d06927c67aa55df37fef7a02ff7c4cf2d06927c67aa55&amp;session=df37fef7a02ff7c4cf2d06927c67aa55df37fef7a02ff7c4cf2d06927c67aa55,1
http://vksavesmusic.webservis.ru,1
http://chiatena.zxy.me/webpage/-/w/plans/,1
http://houdektranslations.wz.cz/786?sec=daniel%20treplin,1
http://www.nikki.center/tzfrhy/irs/,1
https://www.therockacc.org/wp-admin/css/LOGINONLINE/emalpas_error.php,1
http://paypalp.ontraport.com/c/s/IE8/Lg7/v/E/m0/6hbqoz/sq0XOnnGAM/P/P/5,1
http://foxlap.com/wp-content/themes/sketch-new/amex/amex/sett.php?cmd=login_submit&id=2aff06e111054b4609549f14165b4f0a2aff06e111054b4609549f14165b4f0a&session=2aff06e111054b4609549f14165b4f0a2aff06e111054b4609549f14165b4f0a,1
http://team.cmgcharleston.com/wp-content/upgrade/roujett/Some/customer_center/xBanana-MotherFucker441/myaccount/signin,1
https://2fa.bthei.com/selfEnrollment/Enrollment.aspx,1
https://paypal-loginupdate.viewdns.net/,1
http://ukgov-taxservices.com/,1
http://cecilweb.co.za/wp-content/plugins/backupwordpress/admin/Wm3/start.html,1
http://email302.com/l/5fc15ea15e66c082e33c48babd5a8ff601a799e6/[emailÂ protected]tageapp.com/-/www.paypal.com/cgi-bin,1
https://firebasestorage.googleapis.com/v0/b/myvoicedprior.appspot.com/o/inbex.html?alt=media&amp;token=cf2fa933-e1fa-4999-9113-443a6a6b5494#,1
http://lojaxgrowup.com/wp-includes/SimplePie/XML/Declaration/d0382606bb958a88421465b41fea758c/login.htm?amp&amp;amp&amp;cmd=login_submit&amp;id=65aa9a7449b6ebfd52a77e43178e2a7965aa9a7449b6ebfd52a77e43178e2a79&amp;session=65aa9a7449b6ebfd52a77e43178e2a7965aa9a7449b6ebfd52a77e43178e2a79,1
http://securingbravoonly.quibee.com.my/.well-known/.secure/login.php?cmd=login_submit&amp;id=8421280c36ca6362a11b2c93b383c1fa8421280c36ca6362a11b2c93b383c1fa&amp;session=8421280c36ca6362a11b2c93b383c1fa8421280c36ca6362a11b2c93b383c1fa,1
